score	bar_type	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_Value	afAve_Value	max_Dif	Observed_Date	unique_id	featureid
0.552	1	0.2907	0.829854005	0	9.8299999	0.591189084	201.6607366	0.90072877	0.273524597	0.934253594	NA	NA	NA	NA	1586	201477450
0.905	1	14.6115	15.25167554	9	2.1600001	8.761260904	170.5853404	0.767833811	0.812699507	0.560322673	NA	NA	NA	NA	1589	201477450
0.65	1	0.18	0.012309522	0	4.1999998	1.472168943	135.9667534	0.757484346	0.649002943	0.856248291	NA	NA	NA	NA	1276	201477173
0.847	1	9.3321	10.91257294	8	3.6099999	20.18696187	432.7601892	0.156656709	0.90615408	0.871911975	NA	NA	NA	NA	1219	201477070
0.655	1	0.0972	0.162666837	0	13.0799999	0.217712921	162.8375182	0.424395875	0.936949001	0.0858904	NA	NA	NA	NA	1175	201476917
0.804	1	5.166	7.554425962	5	0	3.343024137	0	0.031784622	0.910270153	0.498078845	NA	NA	NA	NA	678	201476294
0.678	1	5.2065	7.704711971	6	4.1799998	3.471338605	207.7922685	0.102702762	0.086560082	0.349707262	NA	NA	NA	NA	679	201476294
0.692	1	0.0153	0.058428216	0	NA	NA	NA	0.720062522	0.926586352	0.554448126	NA	NA	NA	NA	1178	201476917
0.739	1	2.7234	4.071243868	1	1.38	1.926080931	51.10000964	0.27965531	0.707307411	0.974826554	NA	NA	NA	NA	510	201476024
0.578	1	0.3969	0.401559368	1	9.1899996	0.656994877	198.7472437	0.356806972	0.245368501	0.409786005	NA	NA	NA	NA	1185	201476917
0.607	1	0.0162	0.123658196	0	NA	NA	NA	0.953495486	0.208730585	0.229630406	NA	NA	NA	NA	1192	201476917
0.909	1	87.3864	108.2164969	102	1	41.88302579	172.6726905	0.486172236	0.649300321	0.182506475	NA	NA	NA	NA	1318	201477106
0.544	1	0.3186	0.202960128	0	9.1899996	0.656994877	198.7472437	0.125019044	0.740287487	0.739636992	NA	NA	NA	NA	1184	201476917
0.564	1	0.2574	0.361108124	0	5.8600001	0.239450313	76.5085484	0.797260943	0.684262009	0.859127535	NA	NA	NA	NA	1312	201477101
0.696	1	0.9846	1.205907411	0	3.8199999	0.639456209	81.50296178	0.145646098	0.844446293	0.953383306	NA	NA	NA	NA	1316	201477101
0.861	1	0.1791	0.291664722	0	2.8099999	5.809818641	180.7141795	0.090973528	0.616017845	0.622408046	NA	NA	NA	NA	669	201476294
0.845	1	9.4752	12.90216414	10	2.8099999	5.809818641	180.7141795	0.990323647	0.423621294	0.150893191	NA	NA	NA	NA	666	201476294
0.664	1	2.6325	3.64274778	2	9.5799999	1.810980475	343.9751122	0.131386194	0.099516731	0.3846742	NA	NA	NA	NA	1310	201477101
0.624	1	0.2862	0.191408852	0	2.73	0.578715087	55.41147156	0.146410565	0.653702453	0.799069705	NA	NA	NA	NA	946	201476626
0.615	1	0.0234	0.106795525	0	6.2199998	0.187220499	71.80781315	0.74119814	0.057133719	0.042944892	NA	NA	NA	NA	514	201476024
0.885	1	34.3656	46.05818632	29	1.9400001	18.77764445	224.2987895	0.72676933	0.451835357	0.723923136	NA	NA	NA	NA	691	201476305
0.942	1	34.3827	46.09512898	30	1.9400001	18.77764445	224.2987895	0.850761677	0.144836711	0.462052272	NA	NA	NA	NA	693	201476305
0.638	1	1.3383	1.32311664	0	8.2200003	1.092231997	229.2101843	0.627707477	0.598695947	0.257117886	NA	NA	NA	NA	772	201476393
0.593	1	0.3456	0.306850588	0	4.3800001	0.345930534	68.73425059	0.271323159	0.378457776	0.512583315	NA	NA	NA	NA	689	201476302
0.591	1	0.6606	0.508195948	0	12.3100004	0.506362095	233.718609	0.760756006	0.255870003	0.249824026	NA	NA	NA	NA	1308	201477101
0.924	1	34.4736	46.31417604	31	1.9400001	18.77764445	224.2987895	0.770685295	0.026734206	0.865679247	NA	NA	NA	NA	692	201476305
0.605	1	0.4842	0.749181376	0	6.71	0.551011487	132.8946447	0.244856011	0.319579505	0.624751632	NA	NA	NA	NA	845	201476433
0.793	1	0.5904	1.018373086	2	1.74	4.434477842	97.76313653	0.563693162	0.346135559	0.78673145	NA	NA	NA	NA	559	201476060
0.556	1	0.5868	0.979193964	1	8.5100002	0.535916718	166.2198384	0.986137639	0.583626724	0.663946123	NA	NA	NA	NA	558	201476060
0.56	1	0.5823	0.949609565	0	8.5100002	0.535916718	166.2198384	0.937640073	0.171465026	0.322274819	NA	NA	NA	NA	557	201476060
0.642	1	1.0107	0.889929839	0	3.3599999	0.802957018	80.33227094	0.867692942	0.345571932	0.162246177	NA	NA	NA	NA	1483	201477307
0.677	1	4.3857	5.322122674	2	3.9100001	3.406997351	192.5605405	0.506871969	0.569433323	0.821326382	NA	NA	NA	NA	570	201476060
0.699	1	3.6459	4.473420737	0	NA	NA	NA	0.855086716	0.745903187	0.465059287	NA	NA	NA	NA	568	201476060
0.691	1	2.5272	1.217225653	0	3.0799999	2.867350404	139.1540086	0.882705528	0.356148271	0.308863513	NA	NA	NA	NA	1247	201477013
0.692	1	3.942	4.935837295	1	3.9100001	3.406997351	192.5605405	0.951170432	0.159368723	0.388283461	NA	NA	NA	NA	569	201476060
0.667	1	2.2707	1.962123039	4	3.5599999	3.177577612	169.3178346	0.31486827	0.581066504	0.895724865	NA	NA	NA	NA	1073	201476819
0.634	1	1.3923	2.529489773	2	3.01	1.449685504	96.69589191	0.573432696	0.871651381	0.045619591	NA	NA	NA	NA	840	201476433
0.681	1	3.51	6.130774422	4	2.25	3.193246459	107.276197	0.755951008	0.613478226	0.281963524	NA	NA	NA	NA	901	201476564
0.549	1	1.4643	2.619234907	3	3.01	1.449685504	96.69589191	0.126188681	0.626462742	0.072338652	NA	NA	NA	NA	841	201476433
0.714	1	4.1085	3.825904028	6	7.6399999	11.08283423	678.6149156	0.491881126	0.050234293	0.043313423	NA	NA	NA	NA	1076	201476769
0.678	1	4.2993	7.427703553	5	2.25	3.193246459	107.276197	0.40220303	0.911979124	0.961597069	NA	NA	NA	NA	897	201476564
0.784	1	4.3407	2.429960265	6	3.6099999	3.017763588	167.3225319	0.046236147	0.343718031	0.136243741	NA	NA	NA	NA	1026	201476700
0.65	1	0.4482	0.753706545	0	2.9100001	3.753983384	150.4332389	0.40795368	0.917656001	0.382205121	NA	NA	NA	NA	903	201476565
0.636	1	0.0153	0.088039688	0	16.0699997	3.05820413	749.8143282	0.569255789	0.995003045	0.04167731	NA	NA	NA	NA	1018	201476700
0.726	1	4.4622	7.848963822	6	2.25	3.193246459	107.276197	0.545064778	0.483578836	0.475356545	NA	NA	NA	NA	898	201476564
0.658	1	0.8109	1.496362037	1	2.9100001	3.753983384	150.4332389	0.20298565	0.57278404	0.274638708	NA	NA	NA	NA	904	201476565
0.765	1	4.7421	3.32341237	8	3.3699999	11.03786485	298.7287719	0.263995133	0.749717091	0.024037247	NA	NA	NA	NA	1020	201476700
0.76	1	4.7448	3.337270735	9	3.3699999	11.03786485	298.7287719	0.689429603	0.153965272	0.117950904	NA	NA	NA	NA	1021	201476700
0.763	1	5.6151	9.913542878	9	0.42	3.856766739	22.00724076	0.955064211	0.854739265	0.67406505	NA	NA	NA	NA	908	201476588
0.882	1	13.9005	21.89978721	19	0	8.59744164	0	0.963614677	0.005877875	0.226550338	NA	NA	NA	NA	1031	201476701
0.778	1	4.3497	4.608837159	7	7.6399999	11.08283423	678.6149156	0.097277809	0.458072787	0.539010542	NA	NA	NA	NA	1077	201476769
0.918	1	23.5566	30.96866989	39	1.14	14.20268216	114.6290416	0.404283326	0.04916272	0.40572195	NA	NA	NA	NA	1100	201476816
0.736	1	7.2495	10.91277787	8	3.9200001	4.775854803	228.56844	0.926385763	0.594455584	0.640502861	NA	NA	NA	NA	913	201476589
0.793	1	7.2405	10.8805808	7	3.9200001	4.775854803	228.56844	0.344938015	0.762244904	0.456212029	NA	NA	NA	NA	912	201476589
0.545	1	0.8442	0.428301332	0	5.2600002	0.968551023	138.1184343	0.823789601	0.33720084	0.343885232	NA	NA	NA	NA	1425	201477220
0.569	1	0.2988	0.362715653	0	5.5700002	0.367502619	90.0927947	0.150108721	0.470115873	0.245951062	NA	NA	NA	NA	808	201476405
0.648	1	0.5085	1.024500171	0	10.1099997	0.532278099	196.7999894	0.409877444	0.023226136	0.932136481	NA	NA	NA	NA	1125	201476874
0.729	1	5.751	9.44254488	6	0.77	4.251451954	42.36078343	0.412049737	0.620982699	0.224375294	NA	NA	NA	NA	911	201476589
0.566	1	0.405	0.872821797	0	8.0900002	0.565269062	162.2858929	0.339958064	0.07339897	0.987171298	NA	NA	NA	NA	804	201476405
0.566	1	0.7038	0.383970336	0	NA	NA	NA	0.22019525	0.725920627	0.243485582	NA	NA	NA	NA	623	201476197
0.58	1	1.3617	2.729083647	2	6.3699999	1.1457673	181.9249514	0.381716787	0.798619802	0.563059169	NA	NA	NA	NA	802	201476405
0.678	1	1.0665	1.6336147	1	1.65	0.937509483	42.62617895	0.623842238	0.515752708	0.332367711	NA	NA	NA	NA	805	201476405
0.729	1	1.2582	2.175770026	0	2.3699999	1.241480964	70.45681204	0.570997803	0.44258405	0.450738299	NA	NA	NA	NA	856	201476443
0.922	1	24.7563	32.03102655	40	1.71	14.35295002	172.8507776	0.42386568	0.165508106	0.951406028	NA	NA	NA	NA	1101	201476816
0.553	1	0.7371	0.349587084	0	4.52	0.737525832	103.569453	0.333920447	0.446773195	0.925334709	NA	NA	NA	NA	1284	201477081
0.655	1	1.8702	1.985734702	1	2.1500001	1.537419578	71.12778984	0.85306399	0.551468036	0.126099278	NA	NA	NA	NA	1422	201477220
0.913	1	6.8391	6.711404029	2	5.1500001	17.82073969	580.062422	0.126487301	0.528094003	0.233543059	NA	NA	NA	NA	1123	201476885
0.649	1	0.0927	0.185739085	1	NA	NA	NA	0.970350201	0.62430377	0.741112796	NA	NA	NA	NA	657	201476232
0.595	1	0.3645	0.09675691	0	8.3500004	0.796511443	198.8323917	0.907318742	0.440075346	0.643908159	NA	NA	NA	NA	652	201476232
0.679	1	0.0549	0.090850035	0	5.3899999	0.176724695	60.45636148	0.331466625	0.529869007	0.669367573	NA	NA	NA	NA	656	201476232
0.694	1	4.3245	4.605287081	4	1.98	3.874974124	103.9930293	0.935305941	0.065294717	0.909301671	NA	NA	NA	NA	1302	201477224
0.706	1	4.3362	4.672060094	5	1.98	3.874974124	103.9930293	0.4533714	0.715333469	0.852136053	NA	NA	NA	NA	1303	201477224
0.631	1	1.3599	1.134746009	0	4.8600001	1.343868493	150.3208762	0.999877469	0.483308977	0.371535833	NA	NA	NA	NA	885	201476528
0.686	1	2.6766	2.699079331	2	3.22	2.057343285	123.2292736	0.722057645	0.770844771	0.068103946	NA	NA	NA	NA	619	201476185
0.743	1	6.0525	6.475344131	4	3.5599999	4.420782584	199.7120183	0.824617899	0.959314345	0.021308044	NA	NA	NA	NA	645	201476231
0.958	1	47.9628	55.87250995	57	0.8	24.6364894	105.9458711	0.51035672	0.814266067	0.044066376	NA	NA	NA	NA	1221	201477004
0.719	1	1.3752	1.388573762	0	3.73	2.001829495	140.8078954	0.319204296	0.004218855	0.076979596	NA	NA	NA	NA	1239	201477005
0.638	1	1.9773	1.644410789	1	6.71	1.725193911	235.1506114	0.080372562	0.682789843	0.05931331	NA	NA	NA	NA	1277	201477173
0	1	0.7065	1.227150542	0	3.1400001	1.3115608	95.94636104	0.744396096	0.653246233	0.326553919	NA	NA	NA	NA	832	201476427
0.676	1	2.8098	3.491318725	1	3.73	2.001829495	140.8078954	0.380321073	0.455816602	0.280539785	NA	NA	NA	NA	1242	201477005
0.663	1	2.8152	3.561338831	2	3.73	2.001829495	140.8078954	0.020932569	0.517118742	0.950502711	NA	NA	NA	NA	1241	201477005
0	1	0.1512	0.249816985	0	NA	NA	NA	0.172564327	0.425789854	0.063145116	NA	NA	NA	NA	1061	201476762
0.682	1	3.708	3.850914513	3	1.22	2.507312279	51.54288053	0.440285343	0.985683759	0.425955959	NA	NA	NA	NA	1240	201477005
0.918	1	16.6176	22.20945959	14	1.52	9.081367268	122.2148091	0.622059011	0.379397826	0.616044837	NA	NA	NA	NA	1066	201476762
0.876	1	15.6699	22.09088141	13	1.52	9.081367268	122.2148091	0.063759329	0.23560944	0.769004361	NA	NA	NA	NA	1065	201476762
0.892	1	15.0579	21.42427421	12	2.4200001	5.705319329	154.2268504	0.307745582	0.26600387	0.599219675	NA	NA	NA	NA	1064	201476762
0.777	1	5.6898	9.569268913	7	2.4200001	5.705319329	154.2268504	0.536141922	0.805714971	0.968787468	NA	NA	NA	NA	929	201476613
0.689	1	1.494	2.603154605	2	4.7199998	3.76820105	244.4632853	0.823455367	0.760644295	0.319857851	NA	NA	NA	NA	921	201476605
0.924	1	17.7462	23.60828651	16	0.86	10.16969744	73.17405222	0.188647972	0.971171549	0.133074464	NA	NA	NA	NA	1063	201476762
0.602	1	0.7011	1.030083292	1	1.96	0.256269037	26.47334258	0.959449993	0.466563195	0.462966864	NA	NA	NA	NA	1059	201476763
0.803	1	19.3599	25.59239892	19	1.96	11.53917981	177.6430339	0.814575686	0.253879718	0.32343473	NA	NA	NA	NA	1051	201476916
0.884	1	12.9564	14.85383327	9	0.91	8.438619333	70.53127493	0.438561331	0.254343054	0.776260116	NA	NA	NA	NA	719	201476326
0.884	1	12.9564	14.87608715	10	0.91	8.438619333	70.53127493	0.860002392	0.302808702	0.785568729	NA	NA	NA	NA	722	201476326
0.563	1	0.4851	0.609124152	0	5.8000002	0.702762352	129.728944	0.507646914	0.911987338	0.117744952	NA	NA	NA	NA	1058	201476763
0.833	1	19.431	25.71822	20	1.96	11.53917981	177.6430339	0.859793287	0.08091564	0.515705225	NA	NA	NA	NA	1056	201476916
0.886	1	13.0266	14.95994048	11	0.91	8.438619333	70.53127493	0.972028275	0.13076628	0.31319211	NA	NA	NA	NA	721	201476326
0.809	1	19.5219	25.84409693	21	1.96	11.53917981	177.6430339	0.43317809	0.462957205	0.310103021	NA	NA	NA	NA	1055	201476916
0.808	1	19.5687	25.89276375	22	1.96	11.53917981	177.6430339	0.278088223	0.303803459	0.990256253	NA	NA	NA	NA	1054	201476916
0.899	1	19.9206	26.41098264	23	1.96	11.53917981	177.6430339	0.391444505	0.590637834	0.05546017	NA	NA	NA	NA	1052	201476916
0.917	1	3.9483	7.844214861	8	1.96	11.53917981	177.6430339	0.191858984	0.367677207	0.685439942	NA	NA	NA	NA	1173	201476985
0.92	1	24.0345	34.49698105	33	1.77	13.41333768	172.960257	0.469824464	0.323770429	0.548218254	NA	NA	NA	NA	1224	201476985
0.587	1	0.171	0.588893304	0	NA	NA	NA	0.955397764	0.514740558	0.954308657	NA	NA	NA	NA	926	201476605
0.866	1	59.1156	67.30032322	64	2.29	39.92380661	386.0611305	0.092669764	0.961300469	0.152509678	NA	NA	NA	NA	1263	201477034
0	1	13.5225	15.44027181	12	0.91	8.438619333	70.53127493	0.572703487	0.509239592	0.784563918	NA	NA	NA	NA	720	201476326
0	1	0.1791	0.363867631	0	4.7199998	3.76820105	244.4632853	0.105499322	0.350055555	0.431264544	NA	NA	NA	NA	924	201476605
0.832	1	7.3908	11.02620574	0	0.83	13.56605281	81.56605665	0.172845959	0.298153246	0.363143481	NA	NA	NA	NA	682	201476296
0.64	1	0.1053	0.321787764	0	11	0.859435504	272.0846002	0.967288108	0.9766219	0.910243201	NA	NA	NA	NA	1321	201477149
0	1	0.2223	0.129806559	0	11.79	0.274450877	164.7975484	0.643792025	0.269950115	0.969471232	NA	NA	NA	NA	676	201476294
0.914	1	15.4296	18.82363985	14	2.6099999	9.420165366	213.7343794	0.117569243	0.68271523	0.220828755	NA	NA	NA	NA	696	201476321
0.884	1	59.4045	67.77370126	65	2.29	39.92380661	386.0611305	0.502123836	0.351245164	0.605877512	NA	NA	NA	NA	1264	201477034
0.592	1	0.2376	0.226079005	1	11.79	0.274450877	164.7975484	0.500805805	0.849068902	0.342224663	NA	NA	NA	NA	677	201476294
0.606	1	0.3852	0.197933342	0	NA	NA	NA	0.468563164	0.48527901	0.055207096	NA	NA	NA	NA	936	201476606
0.838	1	8.019	11.73754612	1	0.83	13.56605281	81.56605665	0.611201334	0.596420144	0.293220685	NA	NA	NA	NA	685	201476296
0.607	1	0.4023	0.363991103	0	5.25	0.342344543	81.95880912	0.175711234	0.234142978	0.359217042	NA	NA	NA	NA	450	201475935
0.563	1	1.4787	2.452605265	0	4.96	1.536894904	164.0621492	0.81600337	0.773236951	0.375014031	NA	NA	NA	NA	1190	201476917
0.78	1	8.2881	12.14358168	2	0.83	13.56605281	81.56605665	0.820711981	0.0738947	0.62425472	NA	NA	NA	NA	683	201476296
0.635	1	0.117	0.715506744	1	NA	NA	NA	0.141697377	0.488935707	0.0688698	NA	NA	NA	NA	1193	201476917
0.664	1	2.5983	4.015227493	2	4.25	3.768024787	220.1154044	0.951205487	0.218204969	0.06003705	NA	NA	NA	NA	934	201476606
0.682	1	0.9495	1.368878537	0	1.78	0.774550441	41.7974204	0.561462763	0.1869287	0.038951121	NA	NA	NA	NA	454	201475936
0.613	1	0.0513	0.190838743	0	NA	NA	NA	0.98570539	0.398560896	0.440101	NA	NA	NA	NA	1187	201476917
0	1	2.0061	2.773790194	2	1.3099999	1.654319611	44.95578825	0.581281027	0.750823706	0.23565863	NA	NA	NA	NA	451	201475980
0.933	1	1.2204	1.66267754	1	11	0.859435504	272.0846002	0.149552985	0.287063345	0.223133969	NA	NA	NA	NA	1322	201477106
0.622	1	2.5488	3.86777807	1	4.25	3.768024787	220.1154044	0.733081807	0.357881331	0.080132883	NA	NA	NA	NA	933	201476606
0.795	1	9.882	9.783642536	9	1.8200001	6.357685646	122.4406304	0.924481845	0.278659078	0.481407185	NA	NA	NA	NA	458	201475959
0.733	1	3.1176	3.45267582	2	6.3899999	2.5946596	274.6285445	0.648090295	0.915064442	0.055243033	NA	NA	NA	NA	1403	201477206
0.66	1	0.6201	0.484074482	0	7.6100001	0.461958084	138.0036527	0.487709622	0.785750569	0.427963853	NA	NA	NA	NA	485	201475971
0.669	1	0.9333	1.448091352	0	1.4	1.719097616	48.97595674	0.630828141	0.590613617	0.003241744	NA	NA	NA	NA	1385	201477193
0.584	1	1.7487	1.504120801	4	7.6199999	1.423412643	242.5632516	0.854322301	0.204044072	0.474629198	NA	NA	NA	NA	629	201476199
0.933	1	21.1887	29.66964362	31	0.59	13.07357194	56.91854034	0.407827108	0.045125048	0.259172637	NA	NA	NA	NA	479	201476002
0.548	1	1.3491	1.161270617	3	7.6199999	1.423412643	242.5632516	0.204666449	0.800386025	0.533649964	NA	NA	NA	NA	628	201476199
0.772	1	1.2762	0.884139119	0	0.99	1.091545337	27.59692667	0.647958663	0.98719436	0.844297222	NA	NA	NA	NA	1406	201477217
0.553	1	1.2825	1.078189553	2	7.6199999	1.423412643	242.5632516	0.950389851	0.509483896	0.641127679	NA	NA	NA	NA	627	201476199
0.938	1	108.0918	104.6772351	75	0.26	55.0933445	51.49055015	0.864045352	0.476316548	0.212956871	NA	NA	NA	NA	482	201475972
0.968	1	102.654	98.82158925	72	0.28	52.54849993	54.15553194	0.335288553	0.179408235	0.951292309	NA	NA	NA	NA	403	201475764
0.753	1	4.4091	7.44718648	10	1.53	4.383636601	85.46992566	0.982851639	0.321907252	0.371188887	NA	NA	NA	NA	850	201476442
0.672	1	1.5327	1.983942409	2	0.08	1.295103068	2.429107723	0.765912015	0.294764267	0.725942927	NA	NA	NA	NA	1292	201477092
0.632	1	2.1375	2.996335723	5	3.46	1.595950249	116.624665	0.742203278	0.124146554	0.494757464	NA	NA	NA	NA	862	201476446
0	1	0.7227	1.423165644	1	2.8399999	1.235752205	84.23423874	0.65191495	0.749272856	0.744953532	NA	NA	NA	NA	701	201476311
0.662	1	2.1348	2.942411038	4	7.8899999	1.589950113	265.444283	0.474548891	0.190853945	0.089857942	NA	NA	NA	NA	861	201476526
0.668	1	3.5496	4.271429839	3	1.89	3.826577679	98.64423273	0.848585008	0.140654537	0.666214907	NA	NA	NA	NA	1169	201476910
0	1	0.9243	1.860718292	2	2.8399999	1.235752205	84.23423874	0.429698353	0.04725576	0.263283939	NA	NA	NA	NA	702	201476311
0.587	1	0.0261	0.019815664	0	4.5999999	0.148929481	47.36448204	0.963832675	0.630088175	0.902351549	NA	NA	NA	NA	710	201476312
0.65	1	0.9945	1.270082747	3	2.8599999	0.858153871	70.68922682	0.336844323	0.232862991	0.886909427	NA	NA	NA	NA	871	201476485
0.585	1	0.5634	0.412669041	0	4.79	0.750140005	110.6907435	0.887076032	0.235040685	0.360063813	NA	NA	NA	NA	536	201476034
0.601	1	0.5832	0.478754283	1	4.79	0.750140005	110.6907435	0.975128628	0.38229141	0.332355693	NA	NA	NA	NA	537	201476034
0.737	1	3.888	6.617040252	9	3.98	2.733720339	175.575837	0.903755234	0.358723884	0.056818367	NA	NA	NA	NA	853	201476442
0.667	1	0.9207	0.623503719	1	0.02	0.991513093	0.531353865	0.089398112	0.838980816	0.618018543	NA	NA	NA	NA	1437	201477228
0.696	1	2.6784	4.663962129	5	2.6600001	2.19965516	105.2600526	0.044447277	0.076727539	0.777219513	NA	NA	NA	NA	698	201476378
0	1	1.4364	2.386778624	1	3.05	1.311103104	93.18003872	0.739916892	0.320160364	0.456379001	NA	NA	NA	NA	707	201476312
0.621	1	3.4578	6.519306912	8	3.98	2.733720339	175.575837	0.537386044	0.275201863	0.459536532	NA	NA	NA	NA	852	201476442
0	1	0.9513	1.09284621	2	2.8599999	0.858153871	70.68922682	0.600002638	0.253177378	0.427918866	NA	NA	NA	NA	870	201476485
0.641	1	0.6444	0.700265868	1	7.3499999	0.769713524	172.0507315	0.037279564	0.175134843	0.404608807	NA	NA	NA	NA	1288	201477092
0.593	1	0.5661	0.668696895	1	7.0300002	0.568841157	141.4671078	0.232795712	0.950379703	0.77150918	NA	NA	NA	NA	1245	201477009
0.68	1	3.1824	3.7250564	2	1.89	3.826577679	98.64423273	0.35989469	0.267130668	0.923455331	NA	NA	NA	NA	1168	201476910
0.68	1	0.0603	0.339085088	0	4.02	0.276310172	56.3805254	0.003771288	0.276562607	0.566387232	NA	NA	NA	NA	539	201476034
0.674	1	3.1329	3.511272176	1	0.2	2.405769643	8.276784613	0.943278786	0.933041356	0.992297807	NA	NA	NA	NA	1167	201476910
0.623	1	0.216	0.323250633	0	NA	NA	NA	0.036317295	0.304803768	0.364663271	NA	NA	NA	NA	1287	201477092
0.66	1	0.5805	0.646053517	1	2.3299999	0.67028415	50.89674551	0.061350195	0.087388029	0.88235866	NA	NA	NA	NA	869	201476485
0.706	1	3.5838	5.084767157	5	2.3	8.358306259	177.4155159	0.335507729	0.624616679	0.852608247	NA	NA	NA	NA	529	201476034
0.754	1	3.4317	4.564456213	4	2.3	8.358306259	177.4155159	0.708965898	0.664372271	0.511374977	NA	NA	NA	NA	530	201476034
0.631	1	3.3651	4.456192698	3	2.3	8.358306259	177.4155159	0.214365045	0.854092129	0.391521445	NA	NA	NA	NA	528	201476034
0.581	1	0.3015	0.153156279	0	6.4299998	0.258251042	87.1839686	0.868341848	0.733673461	0.48247811	NA	NA	NA	NA	1244	201477009
0.668	1	0.7164	0.956689866	0	9.0799999	0.724896472	206.2663907	0.671914161	0.903181177	0.568147302	NA	NA	NA	NA	597	201476141
0	1	0.2214	0.355137655	0	5.7800002	0.529619838	112.2314587	0.893272841	0.903336287	0.639267891	NA	NA	NA	NA	1163	201476910
0.837	1	7.5492	9.644112363	10	0.88	8.300937498	67.64736319	0.568587588	0.672051288	0.361599465	NA	NA	NA	NA	545	201476060
0.639	1	0.1026	0.310355129	0	8.4300003	0.458937027	152.3732639	0.623476617	0.850493741	0.815029114	NA	NA	NA	NA	762	201476379
0.625	1	0.0234	0.032652334	0	8.4300003	0.458937027	152.3732639	0.993088399	0.002845658	0.586855064	NA	NA	NA	NA	760	201476379
0.668	1	0.0531	0.05043585	0	NA	NA	NA	0.297949053	0.941516106	0.574153335	NA	NA	NA	NA	868	201476485
0.756	1	3.0636	6.008896203	6	3.6099999	2.349177226	147.6283316	0.140770826	0.967801405	0.156560385	NA	NA	NA	NA	601	201476152
0.729	1	3.0312	5.942361045	5	3.6099999	2.349177226	147.6283316	0.438637677	0.291447367	0.431858913	NA	NA	NA	NA	600	201476152
0.626	1	0.7074	1.425423971	1	6.3899999	1.533597114	211.1354323	0.731526134	0.824338846	0.600316972	NA	NA	NA	NA	604	201476211
0.641	1	0.0108	0.017577605	0	4.27	1.126824812	120.9374216	0.811891193	0.059401822	0.664712953	NA	NA	NA	NA	1071	201476819
0.556	1	0.3501	0.421313092	0	5.5900002	0.465645934	101.7757611	0.932426198	0.664750682	0.326675502	NA	NA	NA	NA	633	201476211
0	1	0.684	0.3979985	1	3.6099999	3.017763588	167.3225319	0.769049527	0.067145132	0.861126418	NA	NA	NA	NA	1030	201476700
0.612	1	1.1574	2.37732168	1	6.4699998	1.014735428	173.8942852	0.070394097	0.659789737	0.09790968	NA	NA	NA	NA	611	201476171
0.736	1	6.4053	7.872036378	9	3.8199999	5.09344769	230.0244028	0.325673397	0.672945443	0.008275967	NA	NA	NA	NA	562	201476060
0.635	1	1.134	2.25968263	0	6.4699998	1.014735428	173.8942852	0.91546905	0.727938591	0.547463315	NA	NA	NA	NA	610	201476171
0.65	1	0.0135	0.033029055	0	3.1400001	0.493470061	58.85247049	0.689848503	0.978385658	0.253676116	NA	NA	NA	NA	370	201475844
0.661	1	0.3591	0.518166437	0	7.75	0.449026453	138.561411	0.637619743	0.382459047	0.966612945	NA	NA	NA	NA	607	201476171
